y_cm,rate,run,frame,kept_y_cm,kept_run,kept_frame
141.5,0.3930800080890797,auto_scan-2026-07-29_14-33-49,jul29_axicon3_005-tableyp001415.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,141.5,auto_scan-2026-07-29_14-33-49,jul29_axicon3_005-tableyp001415.000mm-gantryxp000080.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy
142.0,0.4111129725501355,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001420.000mm-gantryxp000080.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,142.0,auto_scan-2026-07-29_14-33-49,jul29_axicon3_005-tableyp001420.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
142.0,0.40089934994800774,auto_scan-2026-07-29_14-33-49,jul29_axicon3_005-tableyp001420.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,142.0,auto_scan-2026-07-29_14-33-49,jul29_axicon3_005-tableyp001420.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
146.0,0.41748422249955586,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001460.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,146.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001460.000mm-gantryxp000085.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy
146.5,0.4086955244271917,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001465.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,146.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001465.000mm-gantryxp000085.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy
147.0,0.40901401524812975,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001470.000mm-gantryxp000085.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,147.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001470.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy
147.5,0.39968096857314844,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001475.000mm-gantryxp000085.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,147.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001475.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy
148.0,0.405965705725463,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001480.000mm-gantryxp000085.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,148.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001480.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy
148.5,0.4042560892126023,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001485.000mm-gantryxp000085.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,148.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001485.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy
149.0,0.42766155070759004,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001490.000mm-gantryxp000085.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,149.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001490.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy
149.5,0.45395640483234967,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001495.000mm-gantryxp000085.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,149.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001495.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy
150.0,0.4610120537332418,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001500.000mm-gantryxp000085.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,150.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001500.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy
150.0,0.4324669831535503,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001500.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,150.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001500.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy
150.5,0.462399876344857,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001505.000mm-gantryxp000080.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,150.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001505.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy
150.5,0.452259420241039,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001505.000mm-gantryxp000085.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,150.5,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001505.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy
151.0,0.49044880189417334,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001510.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,151.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001510.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy
151.0,0.4701641989133891,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001510.000mm-gantryxp000080.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,151.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001510.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy
151.0,0.45592200746532324,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001510.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,151.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001510.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy
151.5,0.49802456531026984,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001515.000mm-gantryxp000080.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,151.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001515.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy
151.5,0.488309918622791,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001515.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,151.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001515.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy
151.5,0.4774818748811933,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001515.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,151.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001515.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy
152.0,0.5084866913613499,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001520.000mm-gantryxp000080.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,152.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001520.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
152.0,0.506021618636849,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001520.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,152.0,auto_scan-2026-07-29_14-54-27,jul29_axicon3_006-tableyp001520.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
154.5,0.4688476807107997,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001545.000mm-gantryxp000080.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,154.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001545.000mm-gantryxp000085.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy
155.0,0.4435959879325088,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001550.000mm-gantryxp000080.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,155.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001550.000mm-gantryxp000085.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy
155.5,0.4165210811797278,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001555.000mm-gantryxp000085.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,155.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001555.000mm-gantryxp000080.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy
156.0,0.4166080210180133,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001560.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,156.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001560.000mm-gantryxp000085.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy
156.5,0.46484504916010544,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,156.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy
156.5,0.45843088987553193,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,156.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy
156.5,0.45659467268409043,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001565.000mm-gantryxp000085.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,156.5,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001565.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy
157.0,0.4571079654247397,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001570.000mm-gantryxp000085.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,157.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy
157.0,0.45624374514464244,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001570.000mm-gantryxp000085.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,157.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy
157.0,0.4391742128515482,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,157.0,auto_scan-2026-07-29_15-07-43,jul29_axicon3_007-tableyp001570.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy
157.5,0.4178837599637864,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001575.000mm-gantryxp000085.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,157.5,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001575.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy
158.0,0.42953014184450083,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001580.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,158.0,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001580.000mm-gantryxp000085.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy
158.5,0.3971514750704891,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001585.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,158.5,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001585.000mm-gantryxp000085.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy
159.0,0.393396896669327,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001590.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,159.0,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001590.000mm-gantryxp000085.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy
159.5,0.4943140929986039,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001595.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,159.5,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001595.000mm-gantryxp000085.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy
161.0,0.49872398025522435,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001610.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,161.0,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001610.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy
161.5,0.5238623621929754,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001615.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,161.5,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001615.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy
162.0,0.5184296214124904,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001620.000mm-gantryxp000085.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,162.0,auto_scan-2026-07-29_15-20-31,jul29_axicon3_007-tableyp001620.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
170.5,0.3734089051620078,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001705.000mm-gantryxp000085.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,170.5,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001705.000mm-gantryxp000085.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy
171.0,0.3779899667048321,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001710.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,171.0,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001710.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy
171.5,0.39131051526478455,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001715.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,171.5,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001715.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy
172.0,0.3948592453300763,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001720.000mm-gantryxp000085.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,172.0,auto_scan-2026-07-29_15-47-48,jul29_axicon3_008-tableyp001720.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
180.5,0.32643317432563995,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001805.000mm-gantryxp000080.000mm-yp000125.000mm-zm000082.100mm-shot0000.npy,180.5,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001805.000mm-gantryxp000085.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy
181.0,0.3080089705001163,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001810.000mm-gantryxp000080.000mm-yp000120.000mm-zm000082.100mm-shot0000.npy,181.0,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001810.000mm-gantryxp000085.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy
181.5,0.282804505879098,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001815.000mm-gantryxp000080.000mm-yp000115.000mm-zm000082.100mm-shot0000.npy,181.5,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001815.000mm-gantryxp000085.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy
182.0,0.29624097191621324,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001820.000mm-gantryxp000085.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,182.0,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001820.000mm-gantryxp000090.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
182.0,0.26854247712599816,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001820.000mm-gantryxp000080.000mm-yp000110.000mm-zm000082.100mm-shot0000.npy,182.0,auto_scan-2026-07-29_15-56-42,jul29_axicon3_009-tableyp001820.000mm-gantryxp000090.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy
183.0,0.24390330844929226,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001830.000mm-gantryxp000085.000mm-yp000100.000mm-zm000082.100mm-shot0000.npy,183.0,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001830.000mm-gantryxp000080.000mm-yp000100.000mm-zm000082.100mm-shot0000.npy
183.5,0.23331430019912933,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001835.000mm-gantryxp000080.000mm-yp000095.000mm-zm000082.100mm-shot0000.npy,183.5,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001835.000mm-gantryxp000085.000mm-yp000095.000mm-zm000082.100mm-shot0000.npy
184.0,0.22805222950393875,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001840.000mm-gantryxp000080.000mm-yp000090.000mm-zm000082.100mm-shot0000.npy,184.0,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001840.000mm-gantryxp000085.000mm-yp000090.000mm-zm000082.100mm-shot0000.npy
184.5,0.22525307997998953,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001845.000mm-gantryxp000080.000mm-yp000085.000mm-zm000082.100mm-shot0000.npy,184.5,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001845.000mm-gantryxp000085.000mm-yp000085.000mm-zm000082.100mm-shot0000.npy
189.5,0.316348392960824,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001895.000mm-gantryxp000090.000mm-yp000125.000mm-zm000082.100mm-shot0000.npy,189.5,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001895.000mm-gantryxp000085.000mm-yp000035.000mm-zm000082.100mm-shot0000.npy
189.5,0.3074386689615315,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001895.000mm-gantryxp000085.000mm-yp000125.000mm-zm000082.100mm-shot0000.npy,189.5,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001895.000mm-gantryxp000085.000mm-yp000035.000mm-zm000082.100mm-shot0000.npy
190.0,0.3300078012053569,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001900.000mm-gantryxp000085.000mm-yp000030.000mm-zm000082.100mm-shot0000.npy,190.0,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001900.000mm-gantryxp000085.000mm-yp000120.000mm-zm000082.100mm-shot0000.npy
190.0,0.32315920173647417,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001900.000mm-gantryxp000090.000mm-yp000120.000mm-zm000082.100mm-shot0000.npy,190.0,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001900.000mm-gantryxp000085.000mm-yp000120.000mm-zm000082.100mm-shot0000.npy
190.5,0.3397052095704909,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001905.000mm-gantryxp000090.000mm-yp000115.000mm-zm000082.100mm-shot0000.npy,190.5,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001905.000mm-gantryxp000085.000mm-yp000115.000mm-zm000082.100mm-shot0000.npy
190.5,0.3387290089160658,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001905.000mm-gantryxp000085.000mm-yp000025.000mm-zm000082.100mm-shot0000.npy,190.5,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001905.000mm-gantryxp000085.000mm-yp000115.000mm-zm000082.100mm-shot0000.npy
191.0,0.3561073155316197,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001910.000mm-gantryxp000085.000mm-yp000020.000mm-zm000082.100mm-shot0000.npy,191.0,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001910.000mm-gantryxp000085.000mm-yp000110.000mm-zm000082.100mm-shot0000.npy
191.0,0.330799869824428,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001910.000mm-gantryxp000090.000mm-yp000110.000mm-zm000082.100mm-shot0000.npy,191.0,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001910.000mm-gantryxp000085.000mm-yp000110.000mm-zm000082.100mm-shot0000.npy
191.5,0.3830065064608754,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001915.000mm-gantryxp000085.000mm-yp000015.000mm-zm000082.100mm-shot0000.npy,191.5,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001915.000mm-gantryxp000085.000mm-yp000105.000mm-zm000082.100mm-shot0000.npy
191.5,0.3452757374725257,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001915.000mm-gantryxp000090.000mm-yp000105.000mm-zm000082.100mm-shot0000.npy,191.5,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001915.000mm-gantryxp000085.000mm-yp000105.000mm-zm000082.100mm-shot0000.npy
192.0,0.39271527385598926,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001920.000mm-gantryxp000085.000mm-yp000100.000mm-zm000082.100mm-shot0000.npy,192.0,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001920.000mm-gantryxp000085.000mm-yp000010.000mm-zm000082.100mm-shot0000.npy
192.0,0.39270529950708516,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001920.000mm-gantryxp000090.000mm-yp000010.000mm-zm000082.100mm-shot0000.npy,192.0,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001920.000mm-gantryxp000085.000mm-yp000010.000mm-zm000082.100mm-shot0000.npy
192.0,0.36861229862666706,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001920.000mm-gantryxp000090.000mm-yp000100.000mm-zm000082.100mm-shot0000.npy,192.0,auto_scan-2026-07-29_16-25-57,jul29_axicon3_010-tableyp001920.000mm-gantryxp000085.000mm-yp000010.000mm-zm000082.100mm-shot0000.npy
192.5,0.3964756086857814,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001925.000mm-gantryxp000085.000mm-yp000095.000mm-zm000082.100mm-shot0000.npy,192.5,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001925.000mm-gantryxp000090.000mm-yp000095.000mm-zm000082.100mm-shot0000.npy
193.0,0.42114691158121526,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001930.000mm-gantryxp000085.000mm-yp000090.000mm-zm000082.100mm-shot0000.npy,193.0,auto_scan-2026-07-29_17-14-37,jul29_axicon3_011-tableyp001930.000mm-gantryxp000090.000mm-yp000090.000mm-zm000082.100mm-shot0000.npy
