beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
77.0,auto_scan-2026-07-30_10-57-31,y0077.00cm,jul30_axicon3_001_070-tableyp000770.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,131,2245.0,0.0584,0.923,0,False
77.0,auto_scan-2026-07-30_10-57-31,y0077.00cm,jul30_axicon3_001_070-tableyp000770.000mm-gantryxp000080.000mm-yp000060.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,142,2245.0,0.0633,1.0,0,False
77.5,auto_scan-2026-07-30_10-57-31,y0077.50cm,jul30_axicon3_001_070-tableyp000775.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,142,2245.0,0.0633,0.959,0,False
77.5,auto_scan-2026-07-30_10-57-31,y0077.50cm,jul30_axicon3_001_070-tableyp000775.000mm-gantryxp000080.000mm-yp000055.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,148,2245.0,0.0659,1.0,0,False
78.0,auto_scan-2026-07-30_10-57-31,y0078.00cm,jul30_axicon3_001_070-tableyp000780.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,137,2245.0,0.061,0.979,0,False
78.0,auto_scan-2026-07-30_10-57-31,y0078.00cm,jul30_axicon3_001_070-tableyp000780.000mm-gantryxp000080.000mm-yp000050.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,140,2245.0,0.0624,1.0,0,False
78.5,auto_scan-2026-07-30_10-57-31,y0078.50cm,jul30_axicon3_001_070-tableyp000785.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,129,2245.0,0.0575,0.97,0,False
78.5,auto_scan-2026-07-30_10-57-31,y0078.50cm,jul30_axicon3_001_070-tableyp000785.000mm-gantryxp000080.000mm-yp000045.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,133,2245.0,0.0592,1.0,0,False
79.0,auto_scan-2026-07-30_10-57-31,y0079.00cm,jul30_axicon3_001_070-tableyp000790.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,138,2245.0,0.0615,0.952,0,False
79.0,auto_scan-2026-07-30_10-57-31,y0079.00cm,jul30_axicon3_001_070-tableyp000790.000mm-gantryxp000080.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,145,2245.0,0.0646,1.0,0,False
79.5,auto_scan-2026-07-30_10-57-31,y0079.50cm,jul30_axicon3_001_070-tableyp000795.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,143,2245.0,0.0637,0.953,0,False
79.5,auto_scan-2026-07-30_10-57-31,y0079.50cm,jul30_axicon3_001_070-tableyp000795.000mm-gantryxp000080.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,150,2245.0,0.0668,1.0,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000075.000mm-yp000130.000mm-zm000080.100mm-shot0000.npy,75.0,-80.1,182,242080.0,0.0008,0.714,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000075.000mm-yp000130.000mm-zm000084.100mm-shot0000.npy,75.0,-84.1,255,242080.0,0.0011,1.0,11,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000075.000mm-yp000130.000mm-zm000088.100mm-shot0000.npy,75.0,-88.1,251,242080.0,0.001,0.984,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000075.000mm-yp000130.000mm-zm000092.100mm-shot0000.npy,75.0,-92.1,154,242080.0,0.0006,0.604,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000080.000mm-yp000130.000mm-zm000080.100mm-shot0000.npy,80.0,-80.1,252,242080.0,0.001,0.988,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000080.000mm-yp000130.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,255,242080.0,0.0011,1.0,379616,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000080.000mm-yp000130.000mm-zm000088.100mm-shot0000.npy,80.0,-88.1,255,242080.0,0.0011,1.0,175406,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000080.000mm-yp000130.000mm-zm000092.100mm-shot0000.npy,80.0,-92.1,198,242080.0,0.0008,0.776,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000085.000mm-yp000130.000mm-zm000080.100mm-shot0000.npy,85.0,-80.1,252,242080.0,0.001,0.988,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000085.000mm-yp000130.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,255,242080.0,0.0011,1.0,210563,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000085.000mm-yp000130.000mm-zm000088.100mm-shot0000.npy,85.0,-88.1,255,242080.0,0.0011,1.0,98256,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000085.000mm-yp000130.000mm-zm000092.100mm-shot0000.npy,85.0,-92.1,194,242080.0,0.0008,0.761,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000090.000mm-yp000130.000mm-zm000084.100mm-shot0000.npy,90.0,-84.1,180,242080.0,0.0007,0.706,0,False
80.0,auto_scan-2026-07-30_10-28-52,y0080.00cm,jul30_axicon3_001_080-tableyp000800.000mm-gantryxp000090.000mm-yp000130.000mm-zm000088.100mm-shot0000.npy,90.0,-88.1,182,242080.0,0.0008,0.714,0,False
80.0,auto_scan-2026-07-30_10-57-31,y0080.00cm,jul30_axicon3_001_070-tableyp000800.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,144,2245.0,0.0641,0.906,0,False
80.0,auto_scan-2026-07-30_10-57-31,y0080.00cm,jul30_axicon3_001_070-tableyp000800.000mm-gantryxp000080.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,159,2245.0,0.0708,1.0,0,False
80.5,auto_scan-2026-07-30_10-28-52,y0080.50cm,jul30_axicon3_001_080-tableyp000805.000mm-gantryxp000080.000mm-yp000125.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,255,7565.0,0.0337,1.0,353,False
80.5,auto_scan-2026-07-30_10-28-52,y0080.50cm,jul30_axicon3_001_080-tableyp000805.000mm-gantryxp000080.000mm-yp000125.000mm-zm000088.100mm-shot0000.npy,80.0,-88.1,130,7565.0,0.0172,0.51,0,False
80.5,auto_scan-2026-07-30_10-28-52,y0080.50cm,jul30_axicon3_001_080-tableyp000805.000mm-gantryxp000085.000mm-yp000125.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,255,7565.0,0.0337,1.0,371,False
80.5,auto_scan-2026-07-30_10-28-52,y0080.50cm,jul30_axicon3_001_080-tableyp000805.000mm-gantryxp000085.000mm-yp000125.000mm-zm000088.100mm-shot0000.npy,85.0,-88.1,185,7565.0,0.0245,0.725,0,False
80.5,auto_scan-2026-07-30_10-57-31,y0080.50cm,jul30_axicon3_001_070-tableyp000805.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,154,2245.0,0.0686,1.0,0,False
80.5,auto_scan-2026-07-30_10-57-31,y0080.50cm,jul30_axicon3_001_070-tableyp000805.000mm-gantryxp000080.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,152,2245.0,0.0677,0.987,0,False
81.0,auto_scan-2026-07-30_10-28-52,y0081.00cm,jul30_axicon3_001_080-tableyp000810.000mm-gantryxp000080.000mm-yp000120.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,130,1891.2,0.0687,1.0,0,False
81.0,auto_scan-2026-07-30_10-28-52,y0081.00cm,jul30_axicon3_001_080-tableyp000810.000mm-gantryxp000085.000mm-yp000120.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,122,1891.2,0.0645,0.938,0,False
81.0,auto_scan-2026-07-30_10-57-31,y0081.00cm,jul30_axicon3_001_070-tableyp000810.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,157,2245.0,0.0699,0.946,0,False
81.0,auto_scan-2026-07-30_10-57-31,y0081.00cm,jul30_axicon3_001_070-tableyp000810.000mm-gantryxp000080.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,166,2245.0,0.0739,1.0,0,False
81.5,auto_scan-2026-07-30_10-28-52,y0081.50cm,jul30_axicon3_001_080-tableyp000815.000mm-gantryxp000080.000mm-yp000115.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,145,1891.2,0.0767,1.0,0,False
81.5,auto_scan-2026-07-30_10-28-52,y0081.50cm,jul30_axicon3_001_080-tableyp000815.000mm-gantryxp000085.000mm-yp000115.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,140,1891.2,0.074,0.966,0,False
81.5,auto_scan-2026-07-30_10-57-31,y0081.50cm,jul30_axicon3_001_070-tableyp000815.000mm-gantryxp000080.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,155,1908.3,0.0812,1.0,0,False
81.5,auto_scan-2026-07-30_10-57-31,y0081.50cm,jul30_axicon3_001_070-tableyp000815.000mm-gantryxp000080.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,154,1908.3,0.0807,0.994,0,False
82.0,auto_scan-2026-07-30_10-28-52,y0082.00cm,jul30_axicon3_001_080-tableyp000820.000mm-gantryxp000080.000mm-yp000110.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,143,1891.2,0.0756,0.953,0,False
82.0,auto_scan-2026-07-30_10-28-52,y0082.00cm,jul30_axicon3_001_080-tableyp000820.000mm-gantryxp000085.000mm-yp000110.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,150,1891.2,0.0793,1.0,0,False
82.0,auto_scan-2026-07-30_10-57-31,y0082.00cm,jul30_axicon3_001_070-tableyp000820.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,154,1908.3,0.0807,0.975,0,False
82.0,auto_scan-2026-07-30_10-57-31,y0082.00cm,jul30_axicon3_001_070-tableyp000820.000mm-gantryxp000080.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,158,1908.3,0.0828,1.0,0,False
82.5,auto_scan-2026-07-30_10-28-52,y0082.50cm,jul30_axicon3_001_080-tableyp000825.000mm-gantryxp000080.000mm-yp000105.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,156,1891.2,0.0825,1.0,0,False
82.5,auto_scan-2026-07-30_10-28-52,y0082.50cm,jul30_axicon3_001_080-tableyp000825.000mm-gantryxp000085.000mm-yp000105.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,151,1891.2,0.0798,0.968,0,False
83.0,auto_scan-2026-07-30_10-28-52,y0083.00cm,jul30_axicon3_001_080-tableyp000830.000mm-gantryxp000080.000mm-yp000100.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,145,1891.2,0.0767,0.954,0,False
83.0,auto_scan-2026-07-30_10-28-52,y0083.00cm,jul30_axicon3_001_080-tableyp000830.000mm-gantryxp000085.000mm-yp000100.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,152,1891.2,0.0804,1.0,0,False
83.0,auto_scan-2026-07-30_10-28-52,y0083.00cm,jul30_axicon3_001_080-tableyp000830.000mm-gantryxp000085.000mm-yp000100.000mm-zm000088.100mm-shot0000.npy,85.0,-88.1,81,1891.2,0.0428,0.533,0,False
83.5,auto_scan-2026-07-30_10-28-52,y0083.50cm,jul30_axicon3_001_080-tableyp000835.000mm-gantryxp000080.000mm-yp000095.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,161,1891.2,0.0851,1.0,0,False
83.5,auto_scan-2026-07-30_10-28-52,y0083.50cm,jul30_axicon3_001_080-tableyp000835.000mm-gantryxp000085.000mm-yp000095.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,160,1891.2,0.0846,0.994,0,False
84.0,auto_scan-2026-07-30_10-28-52,y0084.00cm,jul30_axicon3_001_080-tableyp000840.000mm-gantryxp000080.000mm-yp000090.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,156,1891.2,0.0825,0.897,0,False
84.0,auto_scan-2026-07-30_10-28-52,y0084.00cm,jul30_axicon3_001_080-tableyp000840.000mm-gantryxp000085.000mm-yp000090.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,174,1891.2,0.092,1.0,0,False
84.5,auto_scan-2026-07-30_10-28-52,y0084.50cm,jul30_axicon3_001_080-tableyp000845.000mm-gantryxp000080.000mm-yp000085.000mm-zm000084.100mm-shot0000.npy,80.0,-84.1,143,1589.7,0.09,0.929,0,False
84.5,auto_scan-2026-07-30_10-28-52,y0084.50cm,jul30_axicon3_001_080-tableyp000845.000mm-gantryxp000085.000mm-yp000085.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,154,1589.7,0.0969,1.0,0,False
85.0,auto_scan-2026-07-30_10-28-52,y0085.00cm,jul30_axicon3_001_080-tableyp000850.000mm-gantryxp000085.000mm-yp000080.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,151,1589.7,0.095,1.0,0,False
85.5,auto_scan-2026-07-30_10-28-52,y0085.50cm,jul30_axicon3_001_080-tableyp000855.000mm-gantryxp000085.000mm-yp000075.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,150,1589.7,0.0944,1.0,0,False
86.0,auto_scan-2026-07-30_10-28-52,y0086.00cm,jul30_axicon3_001_080-tableyp000860.000mm-gantryxp000085.000mm-yp000070.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,153,1589.7,0.0962,1.0,0,False
86.5,auto_scan-2026-07-30_10-28-52,y0086.50cm,jul30_axicon3_001_080-tableyp000865.000mm-gantryxp000085.000mm-yp000065.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,163,1589.7,0.1025,1.0,0,False
87.0,auto_scan-2026-07-30_10-28-52,y0087.00cm,jul30_axicon3_001_080-tableyp000870.000mm-gantryxp000085.000mm-yp000060.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,171,1589.7,0.1076,1.0,0,False
87.5,auto_scan-2026-07-30_10-28-52,y0087.50cm,jul30_axicon3_001_080-tableyp000875.000mm-gantryxp000085.000mm-yp000055.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,162,1589.7,0.1019,1.0,0,False
88.0,auto_scan-2026-07-30_10-28-52,y0088.00cm,jul30_axicon3_001_080-tableyp000880.000mm-gantryxp000085.000mm-yp000050.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,158,1589.7,0.0994,1.0,0,False
88.5,auto_scan-2026-07-30_10-28-52,y0088.50cm,jul30_axicon3_001_080-tableyp000885.000mm-gantryxp000085.000mm-yp000045.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,168,1589.7,0.1057,1.0,0,False
89.0,auto_scan-2026-07-30_10-28-52,y0089.00cm,jul30_axicon3_001_080-tableyp000890.000mm-gantryxp000085.000mm-yp000040.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,153,1279.4,0.1196,1.0,0,False
89.5,auto_scan-2026-07-30_10-28-52,y0089.50cm,jul30_axicon3_001_080-tableyp000895.000mm-gantryxp000085.000mm-yp000035.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,162,1279.4,0.1266,1.0,0,False
90.0,auto_scan-2026-07-30_10-28-52,y0090.00cm,jul30_axicon3_001_080-tableyp000900.000mm-gantryxp000085.000mm-yp000030.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,162,1279.4,0.1266,1.0,0,False
90.5,auto_scan-2026-07-29_12-37-22,y0090.50cm,jul29_axicon3_001-tableyp000905.000mm-gantryxp000076.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,161,1420.7,0.1133,0.976,0,False
90.5,auto_scan-2026-07-29_12-37-22,y0090.50cm,jul29_axicon3_001-tableyp000905.000mm-gantryxp000076.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,152,1420.7,0.107,0.921,0,False
90.5,auto_scan-2026-07-29_12-37-22,y0090.50cm,jul29_axicon3_001-tableyp000905.000mm-gantryxp000081.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,163,1420.7,0.1147,0.988,0,False
90.5,auto_scan-2026-07-29_12-37-22,y0090.50cm,jul29_axicon3_001-tableyp000905.000mm-gantryxp000081.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,165,1420.7,0.1161,1.0,0,False
90.5,auto_scan-2026-07-30_10-28-52,y0090.50cm,jul30_axicon3_001_080-tableyp000905.000mm-gantryxp000085.000mm-yp000025.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,152,1279.4,0.1188,1.0,0,False
91.0,auto_scan-2026-07-29_12-37-22,y0091.00cm,jul29_axicon3_001-tableyp000910.000mm-gantryxp000076.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,165,1420.7,0.1161,0.965,0,False
91.0,auto_scan-2026-07-29_12-37-22,y0091.00cm,jul29_axicon3_001-tableyp000910.000mm-gantryxp000076.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,171,1420.7,0.1204,1.0,0,False
91.0,auto_scan-2026-07-29_12-37-22,y0091.00cm,jul29_axicon3_001-tableyp000910.000mm-gantryxp000081.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,166,1420.7,0.1168,0.971,0,False
91.0,auto_scan-2026-07-29_12-37-22,y0091.00cm,jul29_axicon3_001-tableyp000910.000mm-gantryxp000081.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,162,1420.7,0.114,0.947,0,False
91.0,auto_scan-2026-07-30_10-28-52,y0091.00cm,jul30_axicon3_001_080-tableyp000910.000mm-gantryxp000085.000mm-yp000020.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,152,1279.4,0.1188,1.0,0,False
91.5,auto_scan-2026-07-29_12-37-22,y0091.50cm,jul29_axicon3_001-tableyp000915.000mm-gantryxp000076.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,170,1420.7,0.1197,0.966,0,False
91.5,auto_scan-2026-07-29_12-37-22,y0091.50cm,jul29_axicon3_001-tableyp000915.000mm-gantryxp000076.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,176,1420.7,0.1239,1.0,0,False
91.5,auto_scan-2026-07-29_12-37-22,y0091.50cm,jul29_axicon3_001-tableyp000915.000mm-gantryxp000081.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,163,1420.7,0.1147,0.926,0,False
91.5,auto_scan-2026-07-29_12-37-22,y0091.50cm,jul29_axicon3_001-tableyp000915.000mm-gantryxp000081.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,176,1420.7,0.1239,1.0,0,False
91.5,auto_scan-2026-07-30_10-28-52,y0091.50cm,jul30_axicon3_001_080-tableyp000915.000mm-gantryxp000085.000mm-yp000015.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,167,1279.4,0.1305,1.0,0,False
92.0,auto_scan-2026-07-29_12-37-22,y0092.00cm,jul29_axicon3_001-tableyp000920.000mm-gantryxp000076.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,168,1420.7,0.1183,0.955,0,False
92.0,auto_scan-2026-07-29_12-37-22,y0092.00cm,jul29_axicon3_001-tableyp000920.000mm-gantryxp000076.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,149,1420.7,0.1049,0.847,0,False
92.0,auto_scan-2026-07-29_12-37-22,y0092.00cm,jul29_axicon3_001-tableyp000920.000mm-gantryxp000081.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,155,1420.7,0.1091,0.881,0,False
92.0,auto_scan-2026-07-29_12-37-22,y0092.00cm,jul29_axicon3_001-tableyp000920.000mm-gantryxp000081.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,176,1420.7,0.1239,1.0,0,False
92.0,auto_scan-2026-07-30_10-28-52,y0092.00cm,jul30_axicon3_001_080-tableyp000920.000mm-gantryxp000085.000mm-yp000010.000mm-zm000084.100mm-shot0000.npy,85.0,-84.1,170,1279.4,0.1329,1.0,0,False
92.5,auto_scan-2026-07-29_12-37-22,y0092.50cm,jul29_axicon3_001-tableyp000925.000mm-gantryxp000076.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,166,1420.7,0.1168,0.949,0,False
92.5,auto_scan-2026-07-29_12-37-22,y0092.50cm,jul29_axicon3_001-tableyp000925.000mm-gantryxp000076.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,169,1420.7,0.119,0.966,0,False
92.5,auto_scan-2026-07-29_12-37-22,y0092.50cm,jul29_axicon3_001-tableyp000925.000mm-gantryxp000081.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,175,1420.7,0.1232,1.0,0,False
92.5,auto_scan-2026-07-29_12-37-22,y0092.50cm,jul29_axicon3_001-tableyp000925.000mm-gantryxp000081.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,164,1420.7,0.1154,0.937,0,False
93.0,auto_scan-2026-07-29_12-37-22,y0093.00cm,jul29_axicon3_001-tableyp000930.000mm-gantryxp000076.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,148,1119.5,0.1322,0.961,0,False
93.0,auto_scan-2026-07-29_12-37-22,y0093.00cm,jul29_axicon3_001-tableyp000930.000mm-gantryxp000076.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,153,1119.5,0.1367,0.994,0,False
93.0,auto_scan-2026-07-29_12-37-22,y0093.00cm,jul29_axicon3_001-tableyp000930.000mm-gantryxp000081.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,150,1119.5,0.134,0.974,0,False
93.0,auto_scan-2026-07-29_12-37-22,y0093.00cm,jul29_axicon3_001-tableyp000930.000mm-gantryxp000081.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,154,1119.5,0.1376,1.0,0,False
93.5,auto_scan-2026-07-29_12-37-22,y0093.50cm,jul29_axicon3_001-tableyp000935.000mm-gantryxp000076.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,154,1119.5,0.1376,0.975,0,False
93.5,auto_scan-2026-07-29_12-37-22,y0093.50cm,jul29_axicon3_001-tableyp000935.000mm-gantryxp000076.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,148,1119.5,0.1322,0.937,0,False
93.5,auto_scan-2026-07-29_12-37-22,y0093.50cm,jul29_axicon3_001-tableyp000935.000mm-gantryxp000081.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,150,1119.5,0.134,0.949,0,False
93.5,auto_scan-2026-07-29_12-37-22,y0093.50cm,jul29_axicon3_001-tableyp000935.000mm-gantryxp000081.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,158,1119.5,0.1411,1.0,0,False
94.0,auto_scan-2026-07-29_12-37-22,y0094.00cm,jul29_axicon3_001-tableyp000940.000mm-gantryxp000076.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,153,1119.5,0.1367,1.0,0,False
94.0,auto_scan-2026-07-29_12-37-22,y0094.00cm,jul29_axicon3_001-tableyp000940.000mm-gantryxp000076.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,138,1119.5,0.1233,0.902,0,False
94.0,auto_scan-2026-07-29_12-37-22,y0094.00cm,jul29_axicon3_001-tableyp000940.000mm-gantryxp000081.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,142,1119.5,0.1268,0.928,0,False
94.0,auto_scan-2026-07-29_12-37-22,y0094.00cm,jul29_axicon3_001-tableyp000940.000mm-gantryxp000081.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,140,1119.5,0.1251,0.915,0,False
94.5,auto_scan-2026-07-29_12-37-22,y0094.50cm,jul29_axicon3_001-tableyp000945.000mm-gantryxp000076.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,146,1119.5,0.1304,1.0,0,False
94.5,auto_scan-2026-07-29_12-37-22,y0094.50cm,jul29_axicon3_001-tableyp000945.000mm-gantryxp000076.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,140,1119.5,0.1251,0.959,0,False
94.5,auto_scan-2026-07-29_12-37-22,y0094.50cm,jul29_axicon3_001-tableyp000945.000mm-gantryxp000081.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,138,1119.5,0.1233,0.945,0,False
94.5,auto_scan-2026-07-29_12-37-22,y0094.50cm,jul29_axicon3_001-tableyp000945.000mm-gantryxp000081.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,141,1119.5,0.1259,0.966,0,False
95.0,auto_scan-2026-07-29_12-37-22,y0095.00cm,jul29_axicon3_001-tableyp000950.000mm-gantryxp000076.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,149,1119.5,0.1331,0.961,0,False
95.0,auto_scan-2026-07-29_12-37-22,y0095.00cm,jul29_axicon3_001-tableyp000950.000mm-gantryxp000076.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,155,1119.5,0.1384,1.0,0,False
95.0,auto_scan-2026-07-29_12-37-22,y0095.00cm,jul29_axicon3_001-tableyp000950.000mm-gantryxp000081.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,149,1119.5,0.1331,0.961,0,False
95.0,auto_scan-2026-07-29_12-37-22,y0095.00cm,jul29_axicon3_001-tableyp000950.000mm-gantryxp000081.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,144,1119.5,0.1286,0.929,0,False
95.5,auto_scan-2026-07-29_12-37-22,y0095.50cm,jul29_axicon3_001-tableyp000955.000mm-gantryxp000076.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,164,1119.5,0.1465,0.948,0,False
95.5,auto_scan-2026-07-29_12-37-22,y0095.50cm,jul29_axicon3_001-tableyp000955.000mm-gantryxp000076.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,169,1119.5,0.151,0.977,0,False
