beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
106.5,auto_scan-2026-07-23_17-11-46,y0106.50cm,ejul23-006-tableyp001065.000mm-gantryxp000060.500mm-yp000020.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,142,1312.3,0.1082,1.0,0,False
107.5,auto_scan-2026-07-23_17-11-46,y0107.50cm,ejul23-006-tableyp001075.000mm-gantryxp000055.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,154,24702.0,0.0062,0.604,0,False
107.5,auto_scan-2026-07-23_17-11-46,y0107.50cm,ejul23-006-tableyp001075.000mm-gantryxp000060.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,255,24702.0,0.0103,1.0,15664,False
107.5,auto_scan-2026-07-23_17-11-46,y0107.50cm,ejul23-006-tableyp001075.000mm-gantryxp000060.500mm-yp000010.000mm-zm000091.100mm-shot0000.npy,60.5,-91.1,140,24702.0,0.0057,0.549,0,False
107.5,auto_scan-2026-07-23_17-11-46,y0107.50cm,ejul23-006-tableyp001075.000mm-gantryxp000060.500mm-yp000010.000mm-zm000099.100mm-shot0000.npy,60.5,-99.1,139,24702.0,0.0056,0.545,0,False
107.5,auto_scan-2026-07-23_17-11-46,y0107.50cm,ejul23-006-tableyp001075.000mm-gantryxp000065.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,65.5,-95.1,141,24702.0,0.0057,0.553,0,False
112.5,auto_scan-2026-07-23_17-33-34,y0112.50cm,jul23-007-tableyp001125.000mm-gantryxp000060.500mm-yp000130.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,134,1093.1,0.1226,1.0,0,False
113.5,auto_scan-2026-07-23_17-33-34,y0113.50cm,jul23-007-tableyp001135.000mm-gantryxp000060.500mm-yp000120.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,158,1093.1,0.1445,1.0,0,False
114.5,auto_scan-2026-07-23_17-33-34,y0114.50cm,jul23-007-tableyp001145.000mm-gantryxp000060.500mm-yp000110.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,111,664.7,0.167,1.0,0,False
115.5,auto_scan-2026-07-23_17-33-34,y0115.50cm,jul23-007-tableyp001155.000mm-gantryxp000060.500mm-yp000100.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,122,664.7,0.1835,1.0,0,False
116.5,auto_scan-2026-07-23_17-33-34,y0116.50cm,jul23-007-tableyp001165.000mm-gantryxp000060.500mm-yp000090.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,128,664.7,0.1926,1.0,0,False
117.5,auto_scan-2026-07-23_17-33-34,y0117.50cm,jul23-007-tableyp001175.000mm-gantryxp000060.500mm-yp000080.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,146,664.7,0.2197,1.0,0,False
118.5,auto_scan-2026-07-23_17-33-34,y0118.50cm,jul23-007-tableyp001185.000mm-gantryxp000060.500mm-yp000070.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,154,664.7,0.2317,1.0,0,False
119.5,auto_scan-2026-07-23_17-33-34,y0119.50cm,jul23-007-tableyp001195.000mm-gantryxp000060.500mm-yp000060.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,158,664.7,0.2377,1.0,0,False
120.5,auto_scan-2026-07-23_17-33-34,y0120.50cm,jul23-007-tableyp001205.000mm-gantryxp000060.500mm-yp000050.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,157,664.7,0.2362,1.0,0,False
121.5,auto_scan-2026-07-23_17-33-34,y0121.50cm,jul23-007-tableyp001215.000mm-gantryxp000060.500mm-yp000040.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,112,461.3,0.2428,1.0,0,False
122.5,auto_scan-2026-07-23_17-33-34,y0122.50cm,jul23-007-tableyp001225.000mm-gantryxp000060.500mm-yp000030.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,112,461.3,0.2428,1.0,0,False
123.5,auto_scan-2026-07-23_17-33-34,y0123.50cm,jul23-007-tableyp001235.000mm-gantryxp000060.500mm-yp000020.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,105,461.3,0.2276,1.0,0,False
124.5,auto_scan-2026-07-23_17-33-34,y0124.50cm,jul23-007-tableyp001245.000mm-gantryxp000055.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,154,14761.0,0.0104,0.604,0,False
124.5,auto_scan-2026-07-23_17-33-34,y0124.50cm,jul23-007-tableyp001245.000mm-gantryxp000060.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,255,14761.0,0.0173,1.0,28141,False
124.5,auto_scan-2026-07-23_17-33-34,y0124.50cm,jul23-007-tableyp001245.000mm-gantryxp000060.500mm-yp000010.000mm-zm000091.100mm-shot0000.npy,60.5,-91.1,216,14761.0,0.0146,0.847,0,False
138.5,auto_scan-2026-07-23_17-42-56,y0138.50cm,jul23-008-tableyp001385.000mm-gantryxp000060.500mm-yp000050.000mm-zm000093.100mm-shot0000.npy,60.5,-93.1,168,274.1,0.6129,1.0,0,False
139.5,auto_scan-2026-07-23_17-42-56,y0139.50cm,jul23-008-tableyp001395.000mm-gantryxp000060.500mm-yp000040.000mm-zm000093.100mm-shot0000.npy,60.5,-93.1,169,274.1,0.6166,1.0,0,False
140.5,auto_scan-2026-07-23_17-42-56,y0140.50cm,jul23-008-tableyp001405.000mm-gantryxp000060.500mm-yp000030.000mm-zm000097.100mm-shot0000.npy,60.5,-97.1,152,274.1,0.5546,0.962,0,False
140.5,auto_scan-2026-07-23_17-42-56,y0140.50cm,jul23-008-tableyp001405.000mm-gantryxp000060.500mm-yp000030.000mm-zm000093.100mm-shot0000.npy,60.5,-93.1,158,274.1,0.5765,1.0,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,55.5,-105.1,156,333903.4,0.0005,0.612,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,60.5,-105.1,156,333903.4,0.0005,0.612,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,50.5,-105.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,50.5,-101.1,151,333903.4,0.0005,0.592,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,55.5,-101.1,158,333903.4,0.0005,0.62,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,60.5,-101.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,65.5,-105.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,65.5,-101.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,45.5,-105.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,45.5,-101.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000097.100mm-shot0000-dark.npy,45.5,-97.1,157,333903.4,0.0005,0.616,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000097.100mm-shot0000-dark.npy,50.5,-97.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000097.100mm-shot0000.npy,55.5,-97.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000097.100mm-shot0000.npy,60.5,-97.1,255,333903.4,0.0008,1.0,123918,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000097.100mm-shot0000.npy,65.5,-97.1,255,333903.4,0.0008,1.0,6633,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,70.5,-105.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,70.5,-101.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000097.100mm-shot0000-dark.npy,70.5,-97.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000093.100mm-shot0000-dark.npy,45.5,-93.1,156,333903.4,0.0005,0.612,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000093.100mm-shot0000-dark.npy,50.5,-93.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000093.100mm-shot0000.npy,55.5,-93.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000093.100mm-shot0000.npy,60.5,-93.1,255,333903.4,0.0008,1.0,384133,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000093.100mm-shot0000.npy,65.5,-93.1,255,333903.4,0.0008,1.0,35134,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000093.100mm-shot0000-dark.npy,70.5,-93.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000089.100mm-shot0000-dark.npy,45.5,-89.1,152,333903.4,0.0005,0.596,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000089.100mm-shot0000-dark.npy,50.5,-89.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000089.100mm-shot0000-dark.npy,55.5,-89.1,150,333903.4,0.0004,0.588,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000089.100mm-shot0000.npy,60.5,-89.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000089.100mm-shot0000-dark.npy,65.5,-89.1,150,333903.4,0.0004,0.588,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000089.100mm-shot0000.npy,70.5,-89.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000105.100mm-shot0000-dark.npy,75.5,-105.1,158,333903.4,0.0005,0.62,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000101.100mm-shot0000-dark.npy,75.5,-101.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000097.100mm-shot0000-dark.npy,75.5,-97.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000093.100mm-shot0000-dark.npy,75.5,-93.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000089.100mm-shot0000-dark.npy,75.5,-89.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000085.100mm-shot0000-dark.npy,45.5,-85.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000085.100mm-shot0000-dark.npy,50.5,-85.1,152,333903.4,0.0005,0.596,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000085.100mm-shot0000-dark.npy,55.5,-85.1,152,333903.4,0.0005,0.596,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000085.100mm-shot0000-dark.npy,60.5,-85.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000085.100mm-shot0000.npy,65.5,-85.1,156,333903.4,0.0005,0.612,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000085.100mm-shot0000.npy,70.5,-85.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000085.100mm-shot0000-dark.npy,75.5,-85.1,156,333903.4,0.0005,0.612,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000045.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,45.5,-81.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000050.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,50.5,-81.1,153,333903.4,0.0005,0.6,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000055.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,55.5,-81.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,60.5,-81.1,149,333903.4,0.0004,0.584,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000065.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,65.5,-81.1,154,333903.4,0.0005,0.604,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000070.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,70.5,-81.1,155,333903.4,0.0005,0.608,0,False
141.5,auto_scan-2026-07-23_17-42-56,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000075.500mm-yp000020.000mm-zm000081.100mm-shot0000-dark.npy,75.5,-81.1,155,333903.4,0.0005,0.608,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000035.100mm-shot0000-dark.npy,55.5,-35.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000035.100mm-shot0000-dark.npy,60.5,-35.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000050.500mm-yp000010.000mm-zm000035.100mm-shot0000-dark.npy,50.5,-35.1,157,333903.4,0.0005,0.987,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000050.500mm-yp000010.000mm-zm000031.100mm-shot0000-dark.npy,50.5,-31.1,152,333903.4,0.0005,0.956,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000031.100mm-shot0000-dark.npy,55.5,-31.1,156,333903.4,0.0005,0.981,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000031.100mm-shot0000-dark.npy,60.5,-31.1,157,333903.4,0.0005,0.987,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000050.500mm-yp000010.000mm-zm000039.100mm-shot0000-dark.npy,50.5,-39.1,157,333903.4,0.0005,0.987,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000039.100mm-shot0000-dark.npy,55.5,-39.1,159,333903.4,0.0005,1.0,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000039.100mm-shot0000-dark.npy,60.5,-39.1,156,333903.4,0.0005,0.981,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000065.500mm-yp000010.000mm-zm000039.100mm-shot0000-dark.npy,65.5,-39.1,157,333903.4,0.0005,0.987,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000065.500mm-yp000010.000mm-zm000035.100mm-shot0000-dark.npy,65.5,-35.1,156,333903.4,0.0005,0.981,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000065.500mm-yp000010.000mm-zm000031.100mm-shot0000-dark.npy,65.5,-31.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000045.500mm-yp000010.000mm-zm000039.100mm-shot0000-dark.npy,45.5,-39.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000045.500mm-yp000010.000mm-zm000035.100mm-shot0000-dark.npy,45.5,-35.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000045.500mm-yp000010.000mm-zm000031.100mm-shot0000-dark.npy,45.5,-31.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000045.500mm-yp000010.000mm-zm000027.100mm-shot0000-dark.npy,45.5,-27.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000050.500mm-yp000010.000mm-zm000027.100mm-shot0000-dark.npy,50.5,-27.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000027.100mm-shot0000-dark.npy,55.5,-27.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000027.100mm-shot0000-dark.npy,60.5,-27.1,158,333903.4,0.0005,0.994,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000065.500mm-yp000010.000mm-zm000027.100mm-shot0000-dark.npy,65.5,-27.1,154,333903.4,0.0005,0.969,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000045.500mm-yp000010.000mm-zm000043.100mm-shot0000-dark.npy,45.5,-43.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000050.500mm-yp000010.000mm-zm000043.100mm-shot0000-dark.npy,50.5,-43.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000043.100mm-shot0000-dark.npy,55.5,-43.1,156,333903.4,0.0005,0.981,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000043.100mm-shot0000-dark.npy,60.5,-43.1,155,333903.4,0.0005,0.975,0,False
142.5,auto_scan-2026-07-23_17-42-56,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000065.500mm-yp000010.000mm-zm000043.100mm-shot0000-dark.npy,65.5,-43.1,152,333903.4,0.0005,0.956,0,False
130.5,auto_scan-2026-07-23_18-36-22,y0130.50cm,jul23-008-tableyp001305.000mm-gantryxp000060.500mm-yp000130.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,115,283.3,0.4059,0.991,0,False
130.5,auto_scan-2026-07-23_18-36-22,y0130.50cm,jul23-008-tableyp001305.000mm-gantryxp000060.500mm-yp000130.000mm-zm000091.100mm-shot0000.npy,60.5,-91.1,116,283.3,0.4094,1.0,0,False
131.5,auto_scan-2026-07-23_18-36-22,y0131.50cm,jul23-008-tableyp001315.000mm-gantryxp000060.500mm-yp000120.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,125,283.3,0.4412,1.0,0,False
131.5,auto_scan-2026-07-23_18-36-22,y0131.50cm,jul23-008-tableyp001315.000mm-gantryxp000060.500mm-yp000120.000mm-zm000091.100mm-shot0000.npy,60.5,-91.1,65,283.3,0.2294,0.52,0,False
132.5,auto_scan-2026-07-23_18-36-22,y0132.50cm,jul23-008-tableyp001325.000mm-gantryxp000060.500mm-yp000110.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,126,283.3,0.4447,1.0,0,False
133.5,auto_scan-2026-07-23_18-36-22,y0133.50cm,jul23-008-tableyp001335.000mm-gantryxp000060.500mm-yp000100.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,128,283.3,0.4518,1.0,0,False
134.5,auto_scan-2026-07-23_18-36-22,y0134.50cm,jul23-008-tableyp001345.000mm-gantryxp000060.500mm-yp000090.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,139,283.3,0.4906,1.0,0,False
135.5,auto_scan-2026-07-23_18-36-22,y0135.50cm,jul23-008-tableyp001355.000mm-gantryxp000060.500mm-yp000080.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,156,283.3,0.5506,1.0,0,False
136.5,auto_scan-2026-07-23_18-36-22,y0136.50cm,jul23-008-tableyp001365.000mm-gantryxp000060.500mm-yp000070.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,111,189.1,0.5869,1.0,0,False
137.5,auto_scan-2026-07-23_18-36-22,y0137.50cm,jul23-008-tableyp001375.000mm-gantryxp000060.500mm-yp000060.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,110,189.1,0.5816,1.0,0,False
138.5,auto_scan-2026-07-23_18-36-22,y0138.50cm,jul23-008-tableyp001385.000mm-gantryxp000060.500mm-yp000050.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,116,189.1,0.6134,1.0,0,False
139.5,auto_scan-2026-07-23_18-36-22,y0139.50cm,jul23-008-tableyp001395.000mm-gantryxp000060.500mm-yp000040.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,113,189.1,0.5975,1.0,0,False
140.5,auto_scan-2026-07-23_18-36-22,y0140.50cm,jul23-008-tableyp001405.000mm-gantryxp000060.500mm-yp000030.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,116,189.1,0.6134,1.0,0,False
141.5,auto_scan-2026-07-23_18-36-22,y0141.50cm,jul23-008-tableyp001415.000mm-gantryxp000060.500mm-yp000020.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,113,189.1,0.5975,1.0,0,False
142.5,auto_scan-2026-07-23_18-36-22,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000055.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,153,12104.0,0.0126,0.6,0,False
142.5,auto_scan-2026-07-23_18-36-22,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000095.100mm-shot0000.npy,60.5,-95.1,255,12104.0,0.0211,1.0,47342,False
142.5,auto_scan-2026-07-23_18-36-22,y0142.50cm,jul23-008-tableyp001425.000mm-gantryxp000060.500mm-yp000010.000mm-zm000091.100mm-shot0000.npy,60.5,-91.1,255,12104.0,0.0211,1.0,4534,False
144.0,auto_scan-2026-07-23_18-47-16,y0144.00cm,jul23-009-tableyp001440.000mm-gantryxp000055.500mm-yp000070.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,150,207.8,0.7217,1.0,0,False
145.0,auto_scan-2026-07-23_18-47-16,y0145.00cm,jul23-009-tableyp001450.000mm-gantryxp000055.500mm-yp000060.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,144,207.8,0.6929,1.0,0,False
146.0,auto_scan-2026-07-23_18-47-16,y0146.00cm,jul23-009-tableyp001460.000mm-gantryxp000055.500mm-yp000050.000mm-zm000095.100mm-shot0000.npy,55.5,-95.1,153,207.8,0.7362,1.0,0,False
